in order time, x, y, psiz, xdot, ydot, psidot, speed, steering 
22.44, 5.179067722719698, 0.5676522027104597, 1.107087204379474, 0.24040238824904578, 0.004583045634448921, 0.13913743870177606, 0.13962634015954636, -3.469446951953614e-18
22.45, 5.181485866815162, 0.5677004564924926, 1.1833970211123808, 0.2348178309655906, 0.004804830416297701, 0.1290068045010351, 0.13962634015954636, -3.469446951953614e-18
22.46, 5.1838480028974665, 0.5677507685376473, 1.2552799851424172, 0.22928156743533307, 0.004973909920745253, 0.12368255304230057, 0.13962634015954636, -3.469446951953614e-18
22.47, 5.186152613207181, 0.5678028151052532, 1.3261656041467083, 0.22366409829370593, 0.005087262758148095, 0.12709584147055092, 0.13962634015954636, -3.469446951953614e-18
22.48, 5.188394767284353, 0.5678583635427067, 1.4044649956587398, 0.21751498477314826, 0.006109618413925891, 0.1461588679603457, 0.13962634015954636, -3.469446951953614e-18
22.49, 5.1905774052091935, 0.5679278427916249, 1.4943547934502592, 0.21216612473509447, 0.007068208714007703, 0.15293919152114577, 0.13962634015954636, -3.469446951953614e-18
22.5, 5.192726099226834, 0.5680079341957824, 1.5789197588095742, 0.21037671699366126, 0.010150193509784206, 0.1369126228159643, 0.13962634015954636, -3.469446951953614e-18
22.51, 5.194862448220144, 0.5681186458784429, 1.648794762407269, 0.2098322014045649, 0.01199881430835133, 0.11381973938629149, 0.13962634015954636, -3.469446951953614e-18
22.52, 5.196998294229405, 0.568218280866876, 1.7171592593917013, 0.2070922856982916, 0.00842321363110854, 0.12326111023965552, 0.13962634015954636, -3.469446951953614e-18
22.53, 5.1991404231311416, 0.5682959056721303, 1.789184669056233, 0.21079504256837658, 0.006565713267600248, 0.1283395048668627, 0.13962634015954636, -3.469446951953614e-18
22.54, 5.201275740155138, 0.5683666443041352, 1.8610875960010294, 0.21019238723727027, 0.0075578263205272785, 0.12176265519673872, 0.13962634015954636, -3.469446951953614e-18
22.55, 5.203413414510372, 0.5684398644550189, 1.9310106854837357, 0.20786591439559254, 0.0069196079932194385, 0.12266882261301204, 0.17453292519943295, -3.469446951953614e-18
22.56, 5.205557986286364, 0.5685170359894354, 1.999499626583426, 0.21029101986078025, 0.007346685490846914, 0.11984686808706357, 0.17453292519943295, -3.469446951953614e-18
22.57, 5.207698921052241, 0.5685948458515305, 2.067506403376883, 0.2107710646623784, 0.00830699481360564, 0.11634587832372834, 0.17453292519943295, -3.469446951953614e-18
22.58, 5.209835763697885, 0.5687330146642947, 2.119945421899365, 0.2083929837134571, 0.008062924702145723, 0.14413703703238825, 0.17453292519943295, -3.469446951953614e-18
22.59, 5.211976577812944, 0.5688236634196325, 2.2061465953940247, 0.20915531307596497, 0.00808342272054714, 0.1577872470665339, 0.17453292519943295, -3.469446951953614e-18
22.6, 5.214114964313395, 0.5689115997833862, 2.2948529752977147, 0.21058744844447738, 0.008546169491838989, 0.14937159363132088, 0.17453292519943295, -3.469446951953614e-18
22.61, 5.216263281644546, 0.5690085604786735, 2.3791191068478876, 0.20955028575845983, 0.008811709414782886, 0.15537872606419903, 0.17453292519943295, -3.469446951953614e-18
22.62, 5.218406760865712, 0.5691131878957298, 2.4728499787601463, 0.21068996932221698, 0.011263622115233386, 0.16609587568408793, 0.17453292519943295, -3.469446951953614e-18
22.63, 5.220543201186997, 0.5692171797701533, 2.570956260678674, 0.20911138988121244, 0.009446825607589377, 0.17318817568972583, 0.17453292519943295, -3.469446951953614e-18
22.64, 5.222684278225706, 0.5693251357623129, 2.667049454204047, 0.20850808322013722, 0.009711631835749739, 0.16919306637271328, 0.17453292519943295, -3.469446951953614e-18
22.65, 5.224831947556299, 0.5694325133633925, 2.762365561430919, 0.2113380170603457, 0.011284203162667601, 0.1610940549617544, 0.17453292519943295, -3.469446951953614e-18
22.66, 5.226976494831754, 0.5695417162814435, 2.8546765387936683, 0.21033883782371568, 0.010378051144503807, 0.16005640487244951, 0.17453292519943295, -3.469446951953614e-18
22.67, 5.229138341610704, 0.5696560815432508, 2.94299279594876, 0.21396722590506895, 0.010106517907993752, 0.14451392901884033, 0.17453292519943295, -3.469446951953614e-18
22.68, 5.231336482713511, 0.5697725112647177, 3.0270121987142433, 0.21504269911348559, 0.01284711774897647, 0.14363479339776572, 0.17453292519943295, -3.469446951953614e-18
22.69, 5.233509608871732, 0.5698974016720696, 3.1169983990744496, 0.21266623988275937, 0.011723378333299346, 0.16375814706208308, 0.17453292519943295, -3.469446951953614e-18
22.7, 5.235686474286336, 0.5700240432445329, 3.2117047128109557, 0.2153648031535829, 0.012190404926842716, 0.16607266880104804, 0.17453292519943295, -3.469446951953614e-18
22.71, 5.237896992656135, 0.5701538540689549, 3.3064209347229303, 0.21619990031044503, 0.013644044957648524, 0.1597362266575241, 0.17453292519943295, -3.469446951953614e-18
22.72, 5.240116042874838, 0.5702897666744743, 3.4077643923346868, 0.21906371609233802, 0.014831670378441589, 0.1985333890657975, 0.17453292519943295, -3.469446951953614e-18
22.73, 5.242350051640076, 0.5704277446160914, 3.5224309047112565, 0.22027120259525745, 0.01335929894523703, 0.18544233102437632, 0.17453292519943295, -3.469446951953614e-18
22.74, 5.244590503403654, 0.570571696680991, 3.6184537411173974, 0.2182007331753642, 0.015259321045419948, 0.15762295739612295, 0.17453292519943295, -3.469446951953614e-18
22.75, 5.24681088508853, 0.5707230981542806, 3.7135293618900933, 0.21752575445077296, 0.016048205418790092, 0.16519735024243534, 0.17453292519943295, -3.469446951953614e-18
22.76, 5.249025429434697, 0.5708770252078139, 3.8132085211925135, 0.2176225945506779, 0.01613084850620789, 0.17037015692862426, 0.17453292519943295, -3.469446951953614e-18
22.77, 5.251277914583519, 0.5710296773131707, 3.919837733743461, 0.21920246784224484, 0.014999040655116279, 0.1755732353691068, 0.17453292519943295, -3.469446951953614e-18
22.78, 5.253541948933822, 0.5711872944400433, 4.01701290537347, 0.22319971003758163, 0.015546240169543594, 0.16431552880751282, 0.17453292519943295, -3.469446951953614e-18
22.79, 5.255803729252483, 0.5713496928250631, 4.10908951237656, 0.22023654514547233, 0.015827250178522354, 0.1584736661519118, 0.17453292519943295, -3.469446951953614e-18
22.8, 5.258082521581427, 0.5715169538875814, 4.201405739466281, 0.22501761061229458, 0.016565020146115137, 0.1622174596056181, 0.17453292519943295, -3.469446951953614e-18
22.81, 5.260357284375084, 0.5716894566554691, 4.295797782163436, 0.22104411531677773, 0.016611407690820753, 0.16641485999240072, 0.17453292519943295, -3.469446951953614e-18
22.82, 5.262660021115273, 0.571866758865874, 4.392997761043713, 0.2220671921082433, 0.017062315357424036, 0.17022128007504128, 0.17453292519943295, -3.469446951953614e-18
22.83, 5.264995488191756, 0.5720492218264916, 4.49248606972108, 0.2307429688005735, 0.018187632709524084, 0.17368428245205103, 0.17453292519943295, -3.469446951953614e-18
22.84, 5.267337877426018, 0.5722372161255169, 4.592520514759546, 0.2320094680010337, 0.01865501183037295, 0.17454809432832927, 0.17453292519943295, -3.469446951953614e-18
22.85, 5.269722859096056, 0.5724315075917503, 4.692856864976732, 0.2358928900935805, 0.01950190326292625, 0.17430874758332088, 0.17453292519943295, -3.469446951953614e-18
22.86, 5.2721005227806605, 0.5726306229541461, 4.793374399243765, 0.22913083094004189, 0.019194065798004267, 0.17515381349170894, 0.17453292519943295, -3.469446951953614e-18
22.87, 5.274529284242587, 0.5728364222225019, 4.894928187316626, 0.23946658628380768, 0.0205870079339536, 0.17686498113529645, 0.17453292519943295, -3.469446951953614e-18
22.88, 5.276999835375063, 0.5730501874032246, 4.997858955238844, 0.24303466699433846, 0.02132720119578899, 0.17995238876466424, 0.17453292519943295, -3.469446951953614e-18
22.89, 5.279503514558207, 0.5732713577339016, 5.10237350041511, 0.24726213074803885, 0.022079485750065735, 0.18256933656024893, 0.17453292519943295, -3.469446951953614e-18
22.9, 5.282046439595679, 0.5735006879050119, 5.207922965249822, 0.25152664266104136, 0.0230284043884316, 0.18427495821273587, 0.17453292519943295, -3.469446951953614e-18
22.91, 5.2846216324990865, 0.5737377572012357, 5.314589680479076, 0.2542212492496096, 0.02362429008418388, 0.18671245407586257, 0.17453292519943295, -3.469446951953614e-18
22.92, 5.287208759780559, 0.5739808591293407, 5.426395254967827, 0.2526175321584064, 0.02432253635632952, 0.21777852842037676, 0.17453292519943295, -3.469446951953614e-18
22.93, 5.28978607938725, 0.5742271704377362, 5.544507003734466, 0.2556727325738912, 0.024855745743477008, 0.1895642728075569, 0.17453292519943295, -3.469446951953614e-18
22.94, 5.2923897480473885, 0.574482804482996, 5.650941139999438, 0.255843690674931, 0.025313445952828778, 0.18763582263212966, 0.17453292519943295, -3.469446951953614e-18
22.95, 5.294989177877469, 0.5747417692199155, 5.749314239156317, 0.25568534904756735, 0.025807367397206366, 0.16361239892767612, 0.17453292519943295, -3.469446951953614e-18
22.96, 5.297587085571538, 0.5750061161158707, 5.852602358717124, 0.2545140047690235, 0.026086517903208525, 0.19613650532176422, 0.17453292519943295, -3.469446951953614e-18
22.97, 5.3001532341702955, 0.5752718088080274, 5.971595935461638, 0.2506244326079198, 0.026126991065675925, 0.2111500255566218, 0.17453292519943295, -3.469446951953614e-18
22.98, 5.302681763883707, 0.5755386508438385, 6.090056783280911, 0.24687704263948607, 0.026257955144799398, 0.19940640420657554, 0.17453292519943295, -3.469446951953614e-18
22.99, 5.305170841278994, 0.5758063523424577, 6.1976273454212985, 0.2424356626376643, 0.02626684650103339, 0.17940921747889602, 0.17453292519943295, -3.469446951953614e-18
23.0, 5.3076118891593875, 0.5760735199483517, 6.295975003677748, 0.2374376083371115, 0.02615225711451539, 0.16683191212479315, 0.17453292519943295, -3.469446951953614e-18
23.01, 5.310001189523544, 0.5763391772012395, 6.389953579659495, 0.23208359641404575, 0.02593078567621433, 0.162483473092606, 0.17453292519943295, -3.469446951953614e-18
23.02, 5.312335325558173, 0.576602588634082, 6.483861719486604, 0.22667250184002266, 0.025682955684079595, 0.16369835134651706, 0.17453292519943295, -3.469446951953614e-18
23.03, 5.314610611731953, 0.5768631361622206, 6.579987309591719, 0.22068985848517358, 0.025776121030445628, 0.17226886936829522, 0.17453292519943295, -3.469446951953614e-18
23.04, 5.316824562877029, 0.5771251026240029, 6.685167166710934, 0.2148169929400923, 0.026075854640347854, 0.19245748522723755, 0.17453292519943295, -3.469446951953614e-18
23.05, 5.318980366939268, 0.5773937612965454, 6.7962509336265535, 0.20848505031394338, 0.025381081312157345, 0.18808180736182545, 0.17453292519943295, -3.469446951953614e-18
23.06, 5.32110368919342, 0.5776792563656724, 6.893127494906384, 0.20743854057210181, 0.02974484060286847, 0.15462279045896804, 0.17453292519943295, -3.469446951953614e-18
23.07, 5.323216309940734, 0.5779852236827708, 6.975488809993813, 0.20766365617101876, 0.028764045424770377, 0.1306722110580208, 0.17453292519943295, -3.469446951953614e-18
23.08, 5.325331103839391, 0.5782856368432514, 7.0478158787443315, 0.20867817510128336, 0.0284463423181817, 0.13533021628176856, 0.17453292519943295, -3.469446951953614e-18
23.09, 5.327435231281722, 0.5785662576093102, 7.136446393446275, 0.2070989868023582, 0.02830292659504824, 0.16019024370729465, 0.17453292519943295, -3.469446951953614e-18
23.1, 5.329542774212009, 0.5788417424357095, 7.233183203912498, 0.2048444715176388, 0.02607256020408908, 0.17218329288577833, 0.17453292519943295, -3.469446951953614e-18
23.11, 5.331657385188352, 0.579120485571146, 7.328933704417283, 0.20759491787523504, 0.02667165634190034, 0.16734500253183698, 0.17453292519943295, -3.469446951953614e-18
23.12, 5.333768661886248, 0.5793968972133976, 7.421714990107133, 0.2078277142186146, 0.027915866484669486, 0.15586587962886728, 0.17453292519943295, -3.469446951953614e-18
23.13, 5.3358814842313045, 0.5796767609929705, 7.5106330504862235, 0.2058431412109907, 0.027040766986721938, 0.15503684761217135, 0.17453292519943295, -3.469446951953614e-18
23.14, 5.338000894949308, 0.5799625602199903, 7.597387193306358, 0.20741404068477176, 0.02766786485196418, 0.1519769369328385, 0.17453292519943295, -3.469446951953614e-18
23.15, 5.3401194056506665, 0.5802501041664379, 7.684139551691589, 0.20847380484056965, 0.029124589381218178, 0.1487421427497946, 0.17453292519943295, -3.469446951953614e-18
23.16, 5.34223568701792, 0.580542440426862, 7.772932318822415, 0.20647455435965834, 0.02917623473785426, 0.16720646483287838, 0.17453292519943295, -3.469446951953614e-18
23.17, 5.344365595185346, 0.5808426074276168, 7.870610268854118, 0.2093573682967873, 0.030176002496413924, 0.1679750347416987, 0.17453292519943295, -3.469446951953614e-18
23.18, 5.346486682471271, 0.5811415979250643, 7.9619307779354624, 0.20732105136937967, 0.02912923383640791, 0.15744792326781562, 0.17453292519943295, -3.469446951953614e-18
23.19, 5.348609871274412, 0.5814522565789639, 8.05278898321243, 0.20671254598776231, 0.029277154833939126, 0.16606493370256534, 0.17453292519943295, -3.469446951953614e-18
23.2, 5.350736114021581, 0.5817630803677196, 8.1488024373423, 0.20920603822769895, 0.031347738251083924, 0.1645573232913568, 0.17453292519943295, -3.469446951953614e-18
23.21, 5.352857434527514, 0.5820739132269587, 8.243893469274083, 0.2085619317386243, 0.030115836237747655, 0.16522770899048775, 0.17453292519943295, -3.469446951953614e-18
23.22, 5.355017032587758, 0.5823914012317686, 8.331059465743467, 0.21103383928086156, 0.030891948261262066, 0.14542978697335424, 0.17453292519943295, -3.469446951953614e-18
23.23, 5.357177798201767, 0.582716219785445, 8.416941073676494, 0.2114126237796431, 0.032745782978661334, 0.15118595875022786, 0.17453292519943295, -3.469446951953614e-18
23.24, 5.359314695248658, 0.5830410128719644, 8.508236632798447, 0.21014007462575485, 0.0314884011360279, 0.16292490220879083, 0.17453292519943295, -3.469446951953614e-18
23.25, 5.361488024156811, 0.583370845430057, 8.601612157270061, 0.21253478870005488, 0.03213441270377555, 0.16205170986406822, 0.17453292519943295, -3.469446951953614e-18
23.26, 5.363680155788913, 0.5837057341405824, 8.69461965210715, 0.21491490187487702, 0.032898885820084524, 0.16142558983211802, 0.17453292519943295, -3.469446951953614e-18
23.27, 5.365875734941585, 0.584046163999036, 8.787367319304835, 0.2142183670154536, 0.0332615984866923, 0.16083755892116636, 0.17453292519943295, -3.469446951953614e-18
23.28, 5.3680793327973335, 0.5843904583098924, 8.880789073962784, 0.21614349190642432, 0.033835154820352084, 0.1624070834292143, 0.17453292519943295, -3.469446951953614e-18
23.29, 5.370283945425847, 0.5847399093779171, 8.974226356960557, 0.21470466180064587, 0.0339087124897556, 0.16302354057099153, 0.17453292519943295, -3.469446951953614e-18
23.3, 5.372497265894763, 0.5850931913402275, 9.068293325939482, 0.21730188338897224, 0.03473577170430317, 0.1629204353106806, 0.17453292519943295, -3.469446951953614e-18
23.31, 5.374710513255439, 0.5854515635284372, 9.162148851577694, 0.21537204480465658, 0.03473519406520402, 0.16367356366069558, 0.17453292519943295, -3.469446951953614e-18
23.32, 5.376935907896775, 0.5858142526566269, 9.256523511880781, 0.21880261905314566, 0.03570166057121345, 0.16377980515119123, 0.17453292519943295, -3.469446951953614e-18
23.33, 5.379159243570004, 0.586181689290664, 9.350958799247584, 0.21641477322498107, 0.03563268940495455, 0.1643373485212702, 0.17453292519943295, -3.469446951953614e-18
23.34, 5.381399004953789, 0.5865542676603481, 9.445848256321979, 0.22075755151060802, 0.0367400354620483, 0.16542515789082032, 0.17453292519943295, -3.469446951953614e-18
23.35, 5.38363446068173, 0.58693112503851, 9.540785161089984, 0.2176996380644569, 0.03659032767429666, 0.16517784723888726, 0.17453292519943295, -3.469446951953614e-18
23.36, 5.3858869360377115, 0.5873133795935105, 9.636247225061668, 0.22245765841478804, 0.0377558225236318, 0.16596330994396383, 0.17453292519943295, -3.469446951953614e-18
23.37, 5.3881458746830635, 0.5877018391940865, 9.729979512745697, 0.22313934040458858, 0.03842210722063098, 0.15177430471398692, 0.17453292519943295, -3.469446951953614e-18
23.38, 5.3904457947263, 0.5880993999706612, 9.831279134538681, 0.22706134742177864, 0.04076485386476604, 0.19548899927556687, 0.17453292519943295, -3.469446951953614e-18
23.39, 5.392792715691677, 0.5885069767427927, 9.957438789070999, 0.23346365499061902, 0.04075859154289382, 0.2115677589392494, 0.17453292519943295, -3.469446951953614e-18
23.4, 5.395141578057541, 0.5889220728453852, 10.060878859718805, 0.23157164964209948, 0.04117084255661104, 0.17052339838877215, 0.17453292519943295, -3.469446951953614e-18
23.41, 5.397509311169535, 0.589348725398053, 10.161762344082199, 0.23496963044402558, 0.04240722928068913, 0.19718785775743372, 0.17453292519943295, -3.469446951953614e-18
23.42, 5.399892830742609, 0.5897807971165355, 10.278541122178162, 0.23608989614621523, 0.04270149735141172, 0.20502076166880215, 0.17453292519943295, -3.469446951953614e-18
23.43, 5.402311475492171, 0.5902226686425318, 10.392266595027479, 0.23591088778639135, 0.04302043096585784, 0.18110968881376882, 0.17453292519943295, -3.469446951953614e-18
23.44, 5.404749661633951, 0.5906719061114076, 10.48860520689456, 0.23924913064937128, 0.04426540819363241, 0.16457544152251152, 0.17453292519943295, -3.469446951953614e-18
23.45, 5.407180172089755, 0.591124003394341, 10.560904005394374, 0.24128147041945813, 0.04521822182645581, 0.1259873881044628, 0.17453292519943295, -3.469446951953614e-18
23.46, 5.409669551908976, 0.5915904822947219, 10.659790838485437, 0.2457963176677029, 0.04702817284641222, 0.20411865382556124, 0.17453292519943295, -3.469446951953614e-18
23.47, 5.412185925699041, 0.5920664802833566, 10.782399512571715, 0.24776536021261716, 0.04709692948728541, 0.21393173835475227, 0.17453292519943295, -3.469446951953614e-18
23.48, 5.414718998618639, 0.5925514031460943, 10.899983187705917, 0.24960437299339827, 0.04822723498091158, 0.19931805830028496, 0.20943951023931953, -3.469446951953614e-18
23.49, 5.417264041127728, 0.5930439444205452, 11.012132371024235, 0.25046938262665586, 0.04869604771350973, 0.19037901268429638, 0.20943951023931953, -3.469446951953614e-18
23.5, 5.4198175527376, 0.5935431873141596, 11.118065923653994, 0.25130746471354876, 0.049502414914548966, 0.1811006459435376, 0.20943951023931953, -3.469446951953614e-18
23.51, 5.422369228012973, 0.5940497511421176, 11.212966455139252, 0.2341934538183294, 0.04661191984918153, 0.09587376538590792, 0.20943951023931953, -3.469446951953614e-18
23.52, 5.424930836606378, 0.5945593065983242, 11.334608573070861, 0.24971968399984357, 0.05052861639105797, 0.22697940232092087, 0.20943951023931953, -3.469446951953614e-18
23.53, 5.427442670484981, 0.595065858088783, 11.47229346336589, 0.244991825155348, 0.0499088852710228, 0.24358949233374474, 0.20943951023931953, -3.469446951953614e-18
23.54, 5.429909639983998, 0.5955694122851426, 11.610814169283389, 0.24044849561247936, 0.04943647052560436, 0.23500831067780117, 0.20943951023931953, -3.469446951953614e-18
23.55, 5.43233120524788, 0.5960695922489307, 11.740126289279184, 0.23536107861659922, 0.04824659885507333, 0.20941721026330262, 0.20943951023931953, -3.469446951953614e-18
23.56, 5.434702441294122, 0.5965642260267838, 11.845556199939047, 0.23126942389452299, 0.048890636152065285, 0.17903707957201775, 0.20943951023931953, -3.469446951953614e-18
23.57, 5.4370270626714765, 0.5970549144864674, 11.960201330988575, 0.2258251060568906, 0.048178511400614805, 0.21729063371532736, 0.20943951023931953, -3.469446951953614e-18
23.58, 5.4392942452702915, 0.5975381755068548, 12.090909211658166, 0.21991037456404627, 0.0476921457395259, 0.22918078933138863, 0.20943951023931953, -3.469446951953614e-18
23.59, 5.441502935643145, 0.5980154601605759, 12.22443317905972, 0.2147901790378823, 0.047482610213354634, 0.24417505086487765, 0.20943951023931953, -3.469446951953614e-18
23.6, 5.443659298212369, 0.5984986438111961, 12.3705097596931, 0.21055021605077323, 0.049235926331945054, 0.248540926568144, 0.20943951023931953, -3.469446951953614e-18
23.61, 5.445772946773286, 0.5989902056099256, 12.494518504426233, 0.20390638354587828, 0.048458929809107494, 0.19273424409537815, 0.20943951023931953, -3.469446951953614e-18
23.62, 5.44785095611943, 0.5995161259693994, 12.590877109836018, 0.20347372626528296, 0.05293726345332199, 0.15477804668350173, 0.20943951023931953, -3.469446951953614e-18
23.63, 5.449906070336985, 0.6000648560392483, 12.67937460270403, 0.2011651243135344, 0.055028379934265216, 0.15348948634117246, 0.20943951023931953, -3.469446951953614e-18
23.64, 5.451960594158458, 0.6006019391044852, 12.773472424136308, 0.19968963895294647, 0.05097364120762476, 0.16764394459671567, 0.20943951023931953, -3.469446951953614e-18
23.65, 5.45402831466648, 0.6010960814807127, 12.876456562479042, 0.2036235697463428, 0.04644367846997527, 0.18609769994835557, 0.24434609527920612, -3.469446951953614e-18
23.66, 5.456078730724109, 0.6016295973879738, 12.967333557704523, 0.2017390612710606, 0.047979900122054046, 0.20610154398960998, 0.24434609527920612, -3.469446951953614e-18
23.67, 5.458133922915819, 0.602120619182213, 13.09330773319305, 0.19893556367745488, 0.046648540762957935, 0.23229397567001292, 0.24434609527920612, -3.469446951953614e-18
23.68, 5.460179976409104, 0.6026142306543826, 13.22612686279838, 0.20080810161179205, 0.04716795971347764, 0.23644024427374102, 0.24434609527920612, -3.469446951953614e-18
23.69, 5.462224027073618, 0.6031062072645537, 13.359778533610372, 0.2010196950033182, 0.049463358196855364, 0.22678067811518932, 0.24434609527920612, -3.469446951953614e-18
23.7, 5.464268772653648, 0.6036017661689161, 13.491074544210376, 0.1994009066063741, 0.04787458211238422, 0.22897693088343454, 0.24434609527920612, -3.469446951953614e-18
23.71, 5.466319671442223, 0.6041061332793717, 13.619637757142854, 0.20051553059424634, 0.048567493251448095, 0.22534505405597788, 0.24434609527920612, -3.469446951953614e-18
23.72, 5.468371627956639, 0.6046133196839518, 13.747892163925837, 0.201837945040352, 0.05109866705631706, 0.21853174674543355, 0.24434609527920612, -3.469446951953614e-18
23.73, 5.4704198666358765, 0.6051251241592362, 13.876374489273799, 0.2004898294513061, 0.04966520421877849, 0.22659784244570427, 0.24434609527920612, -3.469446951953614e-18
23.74, 5.472470760960217, 0.605646173826995, 14.004984632916134, 0.2001783956253757, 0.04992791554897851, 0.22808419703993835, 0.24434609527920612, -3.469446951953614e-18
23.75, 5.474519453542189, 0.6061728782635493, 14.13465402536413, 0.2005453928921595, 0.053766682349584705, 0.22205395334926578, 0.24434609527920612, -3.469446951953614e-18
23.76, 5.4765714265086896, 0.6067057661772894, 14.26737320092274, 0.20012059341213867, 0.05141359202401878, 0.23713117068512263, 0.24434609527920612, -3.469446951953614e-18
23.77, 5.478643534718116, 0.6072449765985284, 14.402297832026324, 0.204033414980785, 0.05245440554733436, 0.2327277639700192, 0.24434609527920612, -3.469446951953614e-18
23.78, 5.480740974632974, 0.607789607851417, 14.533442787987793, 0.20505218441106307, 0.05313783335287258, 0.22587137345040417, 0.24434609527920612, -3.469446951953614e-18
23.79, 5.4828480003741795, 0.6083428099633035, 14.663433640980239, 0.20606166498047712, 0.05419030318539532, 0.22739902822659358, 0.24434609527920612, -3.469446951953614e-18
23.8, 5.484956061562622, 0.6089057407751898, 14.795971177679597, 0.20543227745554565, 0.055742192312857125, 0.22980705518108258, 0.24434609527920612, -3.469446951953614e-18
23.81, 5.487067597501289, 0.6094726088121831, 14.933924150515766, 0.20669562076288067, 0.05690543751522459, 0.2543514041297363, 0.24434609527920612, -3.469446951953614e-18
23.82, 5.489173682364062, 0.6100440376533823, 15.08713259815786, 0.20764494772568384, 0.05563041806854539, 0.26573793157403813, 0.24434609527920612, -3.469446951953614e-18
23.83, 5.491271321143025, 0.6106187544338684, 15.221156739623048, 0.2027083137378161, 0.05514760483757288, 0.22806704801857053, 0.24434609527920612, -3.469446951953614e-18
23.84, 5.493387977765463, 0.6112020289666342, 15.35660646220865, 0.20874905755832182, 0.058203604592550334, 0.24612180687878557, 0.24434609527920612, -3.469446951953614e-18
23.85, 5.495510092883869, 0.6117969426910209, 15.498582537286875, 0.20692629970216153, 0.05745229673643796, 0.24699602105620427, 0.24434609527920612, -3.469446951953614e-18
23.86, 5.497645169600075, 0.6123974307678273, 15.639357955030583, 0.20982230597653623, 0.05907452514451182, 0.24542176629782836, 0.24434609527920612, -3.469446951953614e-18
23.87, 5.499778554668402, 0.6130049423572723, 15.780442567791948, 0.20761367558802876, 0.058726916150612575, 0.24775098559099698, 0.24434609527920612, -3.469446951953614e-18
23.88, 5.501921614316738, 0.6136190500011698, 15.92281513542745, 0.2113065876541435, 0.06083677705552901, 0.25231396197112027, 0.24434609527920612, -3.469446951953614e-18
23.89, 5.504076728454102, 0.6142441379975836, 16.069415004447833, 0.20977759470296664, 0.06042836743114592, 0.25504150111449087, 0.24434609527920612, -3.469446951953614e-18
23.9, 5.506253374182033, 0.6148776621460167, 16.21524771020222, 0.21481183108576538, 0.06244853054600934, 0.2537667117226991, 0.24434609527920612, -3.469446951953614e-18
23.91, 5.508431009951216, 0.615518493237569, 16.35997891594321, 0.2113473869463027, 0.06198902215466029, 0.2510682372147186, 0.24434609527920612, -3.469446951953614e-18
23.92, 5.510622597620824, 0.6161659288541562, 16.485693220021016, 0.21486307653454573, 0.063402701432823, 0.17471644803099404, 0.24434609527920612, -3.469446951953614e-18
23.93, 5.51282753533112, 0.6168271103664531, 16.597762285274314, 0.21670747938061052, 0.06606411344146705, 0.23495497554544914, 0.24434609527920612, -3.469446951953614e-18
23.94, 5.515026706549678, 0.6174958133480838, 16.74768243202402, 0.21820642972079088, 0.06610365632942561, 0.2732358121496473, 0.24434609527920612, -3.469446951953614e-18
23.95, 5.51726124651782, 0.6181767651401938, 16.900077624774944, 0.21657300359801193, 0.06614352099123923, 0.2623988126018266, 0.24434609527920612, -3.469446951953614e-18
23.96, 5.51952283716703, 0.6188703720563581, 17.049255965151914, 0.22398966014209223, 0.06902898802055937, 0.26146082637317636, 0.24434609527920612, -3.469446951953614e-18
23.97, 5.521813205709271, 0.6195781738510181, 17.204591451287367, 0.2199601791403607, 0.06808238143018383, 0.26728151043581133, 0.24434609527920612, -3.469446951953614e-18
23.98, 5.5241216458226035, 0.6202963656976783, 17.36007573226082, 0.22769104815833438, 0.0713427539030513, 0.27797586715764494, 0.24434609527920612, -3.469446951953614e-18
23.99, 5.526470185630296, 0.621034153558018, 17.515788850219316, 0.23012914398308343, 0.07289209321259968, 0.26826081979642835, 0.24434609527920612, -3.469446951953614e-18
24.0, 5.528830483525234, 0.6217825162346637, 17.67182574575416, 0.23184107491607112, 0.07407504878940076, 0.27047323955258945, 0.24434609527920612, -3.469446951953614e-18
24.01, 5.531210724056601, 0.622544238554893, 17.82615725511259, 0.2348750288207184, 0.07573672865949142, 0.2661518329674713, 0.24434609527920612, -3.469446951953614e-18
24.02, 5.5336210971592985, 0.6233227563804045, 17.97926541936451, 0.2380120937355011, 0.0775946119444278, 0.2664785916377609, 0.24434609527920612, -3.469446951953614e-18
24.03, 5.536054758455227, 0.6241160668377606, 18.134733975907427, 0.23980182561567434, 0.0785190498455633, 0.2732646014414109, 0.24434609527920612, -3.469446951953614e-18
24.04, 5.5384781030446515, 0.6249141501871258, 18.286260879624788, 0.23382649421816737, 0.07704374659977394, 0.23541364600440123, 0.24434609527920612, -3.469446951953614e-18
24.05, 5.540891398309263, 0.625714717612423, 18.42883072916738, 0.23719416277662964, 0.07962285830344304, 0.2767493238355293, 0.24434609527920612, -3.469446951953614e-18
24.06, 5.54333442017938, 0.626532235562718, 18.591015100362192, 0.2409232838727707, 0.08101165319543746, 0.28424894806247986, 0.24434609527920612, -3.469446951953614e-18
24.07, 5.545783964393363, 0.6273600190999028, 18.75180690758729, 0.24002125580534045, 0.08164734423332179, 0.2823603266868356, 0.24434609527920612, -3.469446951953614e-18
24.08, 5.548210281886926, 0.6281865969472264, 18.91395965091915, 0.23824373363781468, 0.08156657123220626, 0.27938946805268533, 0.24434609527920612, -3.469446951953614e-18
24.09, 5.550680522015799, 0.6290364142060334, 19.066018129257355, 0.24455480613994043, 0.08497046233455802, 0.26154028459481377, 0.24434609527920612, -3.469446951953614e-18
